410120 2014 1 6.060000
410120 2014 2 7.140000
410120 2014 3 11.930000
410120 2014 4 18.540001
410120 2014 5 22.420000
410120 2014 6 26.110001
410120 2014 7 27.709999
410120 2014 8 28.330000
410120 2014 9 24.469999
410120 2014 10 21.240000
410120 2014 11 10.370000
410120 2014 12 9.760000
410120 2015 1 5.950000
410120 2015 2 8.960000
410120 2015 3 12.700000
410120 2015 4 18.549999
410120 2015 5 21.080000
410120 2015 6 25.639999
410120 2015 7 27.980000
410120 2015 8 28.500000
410120 2015 9 26.120001
410120 2015 10 20.230000
410120 2015 11 13.160000
410120 2015 12 10.250000
410120 2016 1 7.520000
410120 2016 2 12.120000
410120 2016 3 15.700000
410120 2016 4 17.940001
410144 2000 1 17.660000
410144 2000 2 20.730000
410144 2000 3 22.780001
410144 2000 4 23.500000
410144 2000 5 27.520000
410144 2000 6 29.080000
410144 2000 7 30.680000
410144 2000 8 30.040001
410144 2000 9 28.620001
410144 2000 10 24.250000
410144 2000 11 17.680000
410144 2000 12 12.470000
410144 2001 1 13.330000
410144 2001 2 18.170000
410144 2001 3 16.700001
410144 2001 4 24.040001
410144 2001 5 26.639999
410144 2001 6 30.350000
410144 2001 7 30.959999
410144 2001 8 30.639999
410144 2001 9 26.690001
410144 2001 10 23.440001
410144 2001 11 19.590000
410144 2001 12 15.850000
410144 2002 1 13.440000
410144 2002 2 13.190000
410144 2002 3 18.879999
410144 2002 4 26.299999
410144 2002 5 26.879999
410144 2002 6 29.299999
410144 2002 7 29.290001
410144 2002 8 30.010000
410144 2002 9 26.709999
410144 2002 10 24.410000
410144 2002 11 17.000000
410144 2002 12 15.060000
410144 2003 1 12.420000
410144 2003 2 14.840000
410144 2003 3 18.510000
410144 2003 4 23.190001
410144 2003 5 28.490000
410144 2003 6 29.280001
410144 2003 7 28.940001
410144 2003 8 29.790001
410144 2003 9 26.639999
410144 2003 10 23.170000
410144 2003 11 20.299999
410144 2003 12 15.260000
410144 2004 1 15.240000
410144 2004 2 15.260000
410144 2004 3 21.309999
410144 2004 4 21.570000
410144 2004 5 25.139999
410144 2004 6 28.700001
410144 2004 7 29.100000
410144 2004 8 29.200001
410144 2004 9 27.100000
410144 2004 10 26.510000
410144 2004 11 20.410000
410144 2004 12 13.980000
410144 2005 1 16.260000
410144 2005 2 17.980000
410144 2005 3 19.150000
410144 2005 4 22.330000
410144 2005 5 25.660000
410144 2005 6 29.120001
410144 2005 7 30.200001
410144 2005 8 30.889999
410144 2005 9 29.420000
410144 2005 10 23.530001
410144 2005 11 20.379999
410144 2005 12 14.560000
410144 2006 1 16.920000
410144 2006 2 16.700001
410144 2006 3 22.240000
410144 2006 4 25.420000
410144 2006 5 27.700001
410144 2006 6 28.350000
410144 2006 7 28.830000
410144 2006 8 30.219999
410144 2006 9 27.160000
410144 2006 10 23.780001
410144 2006 11 19.840000
410144 2006 12 14.620000
410144 2007 1 11.400000
410144 2007 2 16.080000
410144 2007 3 21.540001
410144 2007 4 21.070000
410144 2007 5 25.639999
410144 2007 6 28.230000
410144 2007 7 27.879999
410144 2007 8 29.110001
410144 2007 9 27.610001
410144 2007 10 24.389999
410144 2007 11 19.850000
410144 2007 12 16.160000
410144 2008 1 13.580000
410144 2008 2 19.290001
410144 2008 3 20.469999
410144 2008 4 23.639999
410144 2008 5 27.889999
410144 2008 6 29.830000
410144 2008 7 28.480000
410144 2008 8 29.170000
410144 2008 9 26.400000
410144 2008 10 22.620001
410144 2008 11 19.860001
410144 2008 12 15.260000
410144 2009 1 15.770000
410144 2009 2 19.180000
410144 2009 3 20.209999
410144 2009 4 23.820000
410144 2009 5 27.360001
410144 2009 6 30.049999
410144 2009 7 31.570000
410144 2009 8 31.129999
410144 2009 9 27.500000
410144 2009 10 24.330000
410144 2009 11 18.600000
410144 2009 12 11.860000
410144 2010 1 12.890000
410144 2010 2 12.680000
410144 2010 3 18.059999
410144 2010 4 22.240000
410144 2010 5 27.110001
410144 2010 6 29.180000
410144 2010 7 28.830000
410144 2010 8 30.389999
410144 2010 9 27.400000
410144 2010 10 23.190001
410144 2010 11 19.360001
410144 2010 12 15.600000
410144 2011 1 13.790000
410144 2011 2 15.840000
410144 2011 3 21.799999
410144 2011 4 25.480000
410144 2011 5 26.930000
410144 2011 6 29.879999
410144 2011 7 30.500000
410144 2011 8 31.750000
410144 2011 9 29.150000
410144 2011 10 23.750000
410144 2011 11 19.799999
410144 2011 12 14.670000
410144 2012 1 16.700001
410144 2012 2 17.400000
410144 2012 3 22.440001
410144 2012 4 24.870001
410144 2012 5 27.160000
410144 2012 6 30.270000
410144 2012 7 29.950001
410144 2012 8 30.660000
410144 2012 9 28.200001
410144 2012 10 24.650000
410144 2012 11 19.770000
410144 2012 12 17.500000
410144 2013 1 15.290000
410144 2013 2 18.570000
410144 2013 3 19.160000
410144 2013 4 22.650000
410144 2013 5 25.820000
410144 2013 6 29.969999
410144 2013 7 29.660000
410144 2013 8 30.080000
410144 2013 9 27.580000
410144 2013 10 24.459999
410144 2013 11 16.930000
410144 2013 12 13.180000
410144 2014 1 12.490000
410144 2014 2 15.520000
410144 2014 3 17.350000
410144 2014 4 23.240000
410144 2014 5 24.670000
410144 2014 6 29.590000
410144 2014 7 29.850000
410144 2014 8 30.760000
410144 2014 9 27.440001
410144 2014 10 25.150000
410144 2014 11 16.049999
410144 2014 12 16.469999
410144 2015 1 11.620000
410144 2015 2 14.760000
410144 2015 3 17.379999
410144 2015 4 23.830000
410144 2015 5 25.969999
410144 2015 6 28.459999
410144 2015 7 29.730000
410144 2015 8 29.879999
410144 2015 9 28.240000
410144 2015 10 25.299999
410144 2015 11 20.750000
410144 2015 12 17.420000
410144 2016 1 13.450000
410144 2016 2 18.059999
410144 2016 3 21.750000
410144 2016 4 24.200001
410174 2000 1 12.760000
410174 2000 2 14.770000
410174 2000 3 16.070000
410174 2000 4 20.170000
410174 2000 5 25.680000
410174 2000 6 25.049999
410174 2000 7 27.510000
410174 2000 8 26.420000
410174 2000 9 24.629999
410174 2000 10 18.480000
410174 2000 11 11.190000
410174 2000 12 8.650000
410174 2001 1 7.860000
410174 2001 2 12.490000
410174 2001 3 12.790000
410174 2001 4 20.160000
410174 2001 5 23.389999
410174 2001 6 27.190001
410174 2001 7 27.719999
410174 2001 8 25.980000
410174 2001 9 23.610001
410174 2001 10 19.389999
410174 2001 11 15.300000
410174 2001 12 9.150000
410174 2002 1 10.620000
410174 2002 2 8.710000
410174 2002 3 13.500000
410174 2002 4 21.020000
410174 2002 5 23.900000
410174 2002 6 27.150000
410174 2002 7 25.200001
410174 2002 8 26.530001
410174 2002 9 22.990000
410174 2002 10 19.080000
410174 2002 11 12.400000
410174 2002 12 9.320000
410174 2003 1 10.960000
410174 2003 2 11.040000
410174 2003 3 14.200000
410174 2003 4 19.100000
410174 2003 5 23.670000
410174 2003 6 25.830000
410174 2003 7 25.170000
410174 2003 8 25.980000
410174 2003 9 22.530001
410174 2003 10 19.240000
410174 2003 11 14.990000
410174 2003 12 10.380000
410174 2004 1 10.410000
410174 2004 2 9.590000
410174 2004 3 15.800000
410174 2004 4 17.860001
410174 2004 5 23.270000
410174 2004 6 25.629999
410174 2004 7 25.559999
410174 2004 8 24.200001
410174 2004 9 21.610001
410174 2004 10 19.059999
410174 2004 11 12.050000
410174 2004 12 9.400000
410174 2005 1 12.120000
410174 2005 2 10.580000
410174 2005 3 12.930000
410174 2005 4 17.620001
410174 2005 5 22.320000
410174 2005 6 26.990000
410174 2005 7 26.469999
410174 2005 8 24.860001
410174 2005 9 24.950001
410174 2005 10 18.559999
410174 2005 11 14.100000
410174 2005 12 10.320000
410174 2006 1 11.800000
410174 2006 2 12.000000
410174 2006 3 15.920000
410174 2006 4 21.580000
410174 2006 5 24.549999
410174 2006 6 26.559999
410174 2006 7 26.879999
410174 2006 8 24.639999
410174 2006 9 21.809999
410174 2006 10 18.780001
410174 2006 11 14.570000
410174 2006 12 8.700000
410174 2007 1 6.420000
410174 2007 2 11.760000
410174 2007 3 15.960000
410174 2007 4 17.610001
410174 2007 5 20.549999
410174 2007 6 25.330000
410174 2007 7 24.790001
410174 2007 8 25.459999
410174 2007 9 23.799999
410174 2007 10 20.219999
410174 2007 11 13.240000
410174 2007 12 10.650000
410174 2008 1 8.900000
410174 2008 2 13.200000
410174 2008 3 14.310000
410174 2008 4 18.650000
410174 2008 5 23.280001
410174 2008 6 28.510000
410174 2008 7 25.170000
410174 2008 8 24.500000
410174 2008 9 20.170000
410174 2008 10 18.280001
410174 2008 11 13.520000
410174 2008 12 10.520000
410174 2009 1 11.330000
410174 2009 2 13.710000
410174 2009 3 15.450000
410174 2009 4 18.940001
410174 2009 5 23.580000
410174 2009 6 26.580000
410174 2009 7 27.389999
410174 2009 8 26.299999
410174 2009 9 21.590000
410174 2009 10 18.270000
410174 2009 11 13.740000
410174 2009 12 8.070000
410174 2010 1 7.780000
410174 2010 2 9.220000
410174 2010 3 12.990000
410174 2010 4 18.549999
410174 2010 5 23.100000
410174 2010 6 27.809999
410174 2010 7 24.969999
410174 2010 8 26.240000
410174 2010 9 23.670000
410174 2010 10 19.570000
410174 2010 11 13.270000
410174 2010 12 11.890000
410174 2011 1 9.250000
410174 2011 2 9.670000
410174 2011 3 17.850000
410174 2011 4 21.530001
410174 2011 5 23.280001
410174 2011 6 29.549999
410174 2011 7 28.209999
410174 2011 8 28.709999
410174 2011 9 23.900000
410174 2011 10 19.320000
410174 2011 11 13.650000
410174 2011 12 7.840000
410174 2012 1 10.870000
410174 2012 2 11.150000
410174 2012 3 16.670000
410174 2012 4 21.879999
410174 2012 5 23.389999
410174 2012 6 28.309999
410174 2012 7 26.200001
410174 2012 8 26.709999
410174 2012 9 23.129999
410174 2012 10 19.270000
410174 2012 11 15.800000
410174 2012 12 11.640000
410174 2013 1 8.160000
410174 2013 2 10.970000
410174 2013 3 14.540000
410174 2013 4 17.850000
410174 2013 5 22.230000
410174 2013 6 27.360001
410174 2013 7 25.600000
410174 2013 8 26.350000
410174 2013 9 23.719999
410174 2013 10 19.309999
410174 2013 11 11.710000
410174 2013 12 9.000000
410174 2014 1 9.100000
410174 2014 2 12.190000
410174 2014 3 13.600000
410174 2014 4 19.410000
410174 2014 5 22.500000
410174 2014 6 27.830000
410174 2014 7 27.190001
410174 2014 8 26.040001
410174 2014 9 22.719999
410174 2014 10 20.610001
410174 2014 11 10.910000
410174 2014 12 11.300000
410174 2015 1 7.260000
410174 2015 2 10.690000
410174 2015 3 13.480000
410174 2015 4 18.740000
410174 2015 5 22.520000
410174 2015 6 26.160000
410174 2015 7 27.620001
410174 2015 8 27.299999
410174 2015 9 25.370001
410174 2015 10 19.639999
410174 2015 11 13.510000
410174 2015 12 11.330000
410174 2016 1 8.520000
410174 2016 2 11.920000
410174 2016 3 15.330000
410174 2016 4 18.379999
410493 2000 1 10.530000
410493 2000 2 13.540000
410493 2000 3 17.180000
410493 2000 4 20.110001
410493 2000 5 27.170000
410493 2000 6 26.360001
410493 2000 7 30.490000
410493 2000 8 30.280001
410493 2000 9 26.180000
410493 2000 10 19.850000
410493 2000 11 9.930000
410493 2000 12 6.280000
410493 2001 1 6.390000
410493 2001 2 10.290000
410493 2001 3 11.200000
410493 2001 4 19.059999
410493 2001 5 23.820000
410493 2001 6 28.139999
410493 2001 7 30.760000
410493 2001 8 28.740000
410493 2001 9 23.900000
410493 2001 10 18.549999
410493 2001 11 14.840000
410493 2001 12 9.450000
410493 2002 1 8.960000
410493 2002 2 8.060000
410493 2002 3 12.540000
410493 2002 4 20.469999
410493 2002 5 24.139999
410493 2002 6 27.340000
410493 2002 7 26.830000
410493 2002 8 28.850000
410493 2002 9 24.260000
410493 2002 10 17.650000
410493 2002 11 11.290000
410493 2002 12 8.720000
410493 2003 1 7.680000
410493 2003 2 8.710000
410493 2003 3 14.360000
410493 2003 4 19.540001
410493 2003 5 25.040001
410493 2003 6 25.760000
410493 2003 7 28.570000
410493 2003 8 29.030001
410493 2003 9 23.260000
410493 2003 10 19.459999
410493 2003 11 14.010000
410493 2003 12 9.800000
410493 2004 1 9.670000
410493 2004 2 8.450000
410493 2004 3 16.850000
410493 2004 4 17.879999
410493 2004 5 23.350000
410493 2004 6 26.660000
410493 2004 7 27.590000
410493 2004 8 26.530001
410493 2004 9 24.620001
410493 2004 10 21.280001
410493 2004 11 13.780000
410493 2004 12 8.880000
410493 2005 1 10.980000
410493 2005 2 10.720000
410493 2005 3 14.380000
410493 2005 4 18.860001
410493 2005 5 21.889999
410493 2005 6 27.139999
410493 2005 7 28.790001
410493 2005 8 27.490000
410493 2005 9 26.549999
410493 2005 10 19.250000
410493 2005 11 14.420000
410493 2005 12 8.290000
410493 2006 1 11.620000
410493 2006 2 9.850000
410493 2006 3 16.709999
410493 2006 4 21.530001
410493 2006 5 24.950001
410493 2006 6 27.820000
410493 2006 7 29.400000
410493 2006 8 30.080000
410493 2006 9 23.590000
410493 2006 10 19.820000
410493 2006 11 14.770000
410493 2006 12 8.880000
410493 2007 1 5.070000
410493 2007 2 9.410000
410493 2007 3 16.600000
410493 2007 4 16.400000
410493 2007 5 21.500000
410493 2007 6 25.520000
410493 2007 7 25.940001
410493 2007 8 27.840000
410493 2007 9 25.260000
410493 2007 10 20.980000
410493 2007 11 14.190000
410493 2007 12 9.090000
410493 2008 1 7.160000
410493 2008 2 11.030000
410493 2008 3 14.100000
410493 2008 4 18.610001
410493 2008 5 23.860001
410493 2008 6 29.440001
410493 2008 7 28.620001
410493 2008 8 27.639999
410493 2008 9 23.200001
410493 2008 10 18.980000
410493 2008 11 13.450000
410493 2008 12 8.630000
410493 2009 1 8.280000
410493 2009 2 12.850000
410493 2009 3 15.860000
410493 2009 4 18.340000
410493 2009 5 23.530001
410493 2009 6 29.000000
410493 2009 7 29.100000
410493 2009 8 29.350000
410493 2009 9 23.330000
410493 2009 10 17.820000
410493 2009 11 15.060000
410493 2009 12 6.620000
410493 2010 1 7.220000
410493 2010 2 6.330000
410493 2010 3 12.630000
410493 2010 4 18.459999
410493 2010 5 23.389999
410493 2010 6 28.980000
410493 2010 7 28.100000
410493 2010 8 30.250000
410493 2010 9 25.930000
410493 2010 10 19.780001
410493 2010 11 13.450000
410493 2010 12 9.510000
410493 2011 1 6.650000
410493 2011 2 8.830000
410493 2011 3 16.820000
410493 2011 4 21.860001
410493 2011 5 23.709999
410493 2011 6 31.070000
410493 2011 7 31.879999
410493 2011 8 31.780001
410493 2011 9 25.770000
410493 2011 10 19.629999
410493 2011 11 13.420000
410493 2011 12 7.350000
410493 2012 1 9.780000
410493 2012 2 10.960000
410493 2012 3 16.770000
410493 2012 4 21.940001
410493 2012 5 24.850000
410493 2012 6 28.760000
410493 2012 7 29.549999
410493 2012 8 29.480000
410493 2012 9 24.950001
410493 2012 10 18.150000
410493 2012 11 15.250000
410493 2012 12 10.210000
410493 2013 1 8.700000
410493 2013 2 10.870000
410493 2013 3 14.250000
410493 2013 4 16.950001
410493 2013 5 22.820000
410493 2013 6 28.040001
410493 2013 7 27.709999
410493 2013 8 28.850000
410493 2013 9 25.959999
410493 2013 10 19.280001
410493 2013 11 11.110000
410493 2013 12 6.380000
410493 2014 1 6.560000
410493 2014 2 8.190000
410493 2014 3 12.820000
410493 2014 4 19.370001
410493 2014 5 23.070000
410493 2014 6 26.639999
410493 2014 7 28.420000
410493 2014 8 28.309999
410493 2014 9 25.030001
410493 2014 10 21.500000
410493 2014 11 10.460000
410493 2014 12 11.300000
410493 2015 1 6.110000
410493 2015 2 8.530000
410493 2015 3 12.940000
410493 2015 4 19.410000
410493 2015 5 22.260000
410493 2015 6 26.520000
410493 2015 7 28.520000
410493 2015 8 29.549999
410493 2015 9 26.860001
410493 2015 10 20.950001
410493 2015 11 13.310000
410493 2015 12 10.250000
410493 2016 1 7.690000
410493 2016 2 12.090000
410493 2016 3 15.780000
410493 2016 4 18.490000
410498 2000 1 9.470000
410498 2000 2 14.150000
410498 2000 3 15.440000
410498 2000 4 18.719999
410498 2000 5 25.549999
410498 2000 6 25.670000
410498 2000 7 28.549999
410498 2000 8 27.170000
410498 2000 9 24.469999
410498 2000 10 17.389999
410498 2000 11 9.040000
410498 2000 12 6.840000
410498 2001 1 6.240000
410498 2001 2 11.170000
410498 2001 3 12.840000
410498 2001 4 19.719999
410498 2001 5 23.820000
410498 2001 6 27.879999
410498 2001 7 28.719999
410498 2001 8 26.690001
410498 2001 9 23.959999
410498 2001 10 19.030001
410498 2001 11 14.000000
410498 2001 12 8.480000
410498 2002 1 8.680000
410498 2002 2 7.590000
410498 2002 3 11.540000
410498 2002 4 20.760000
410498 2002 5 24.139999
410498 2002 6 28.590000
410498 2002 7 26.690001
410498 2002 8 28.100000
410498 2002 9 23.080000
410498 2002 10 17.430000
410498 2002 11 10.970000
410498 2002 12 7.900000
410498 2003 1 8.200000
410498 2003 2 9.680000
410498 2003 3 13.700000
410498 2003 4 19.400000
410498 2003 5 23.260000
410498 2003 6 26.350000
410498 2003 7 26.469999
410498 2003 8 27.139999
410498 2003 9 22.900000
410498 2003 10 18.990000
410498 2003 11 13.320000
410498 2003 12 8.840000
410498 2004 1 8.360000
410498 2004 2 8.860000
410498 2004 3 14.370000
410498 2004 4 16.639999
410498 2004 5 23.459999
410498 2004 6 26.209999
410498 2004 7 26.510000
410498 2004 8 24.889999
410498 2004 9 22.110001
410498 2004 10 18.420000
410498 2004 11 10.530000
410498 2004 12 7.580000
410498 2005 1 10.420000
410498 2005 2 9.280000
410498 2005 3 12.510000
410498 2005 4 16.879999
410498 2005 5 21.590000
410498 2005 6 27.090000
410498 2005 7 27.049999
410498 2005 8 24.920000
410498 2005 9 24.930000
410498 2005 10 17.590000
410498 2005 11 12.520000
410498 2005 12 8.680000
410498 2006 1 10.730000
410498 2006 2 10.410000
410498 2006 3 15.210000
410498 2006 4 20.650000
410498 2006 5 24.820000
410498 2006 6 26.850000
410498 2006 7 27.510000
410498 2006 8 25.870001
410498 2006 9 21.510000
410498 2006 10 18.530001
410498 2006 11 12.840000
410498 2006 12 7.790000
410498 2007 1 4.820000
410498 2007 2 9.750000
410498 2007 3 15.120000
410498 2007 4 15.530000
410498 2007 5 20.559999
410498 2007 6 25.379999
410498 2007 7 24.740000
410498 2007 8 26.170000
410498 2007 9 24.180000
410498 2007 10 19.980000
410498 2007 11 12.690000
410498 2007 12 8.970000
410498 2008 1 7.870000
410498 2008 2 11.670000
410498 2008 3 14.060000
410498 2008 4 17.809999
410498 2008 5 22.930000
410498 2008 6 29.110001
410498 2008 7 25.330000
410498 2008 8 25.440001
410498 2008 9 20.780001
410498 2008 10 18.100000
410498 2008 11 12.240000
410498 2008 12 9.130000
410498 2009 1 10.150000
410498 2009 2 12.660000
410498 2009 3 14.680000
410498 2009 4 18.160000
410498 2009 5 22.670000
410498 2009 6 26.709999
410498 2009 7 26.809999
410498 2009 8 26.870001
410498 2009 9 21.950001
410498 2009 10 17.650000
410498 2009 11 13.130000
410498 2009 12 6.130000
410498 2010 1 6.460000
410498 2010 2 8.060000
410498 2010 3 12.790000
410498 2010 4 17.690001
410498 2010 5 22.290001
410498 2010 6 28.160000
410498 2010 7 25.299999
410498 2010 8 26.610001
410498 2010 9 23.600000
410498 2010 10 18.920000
410498 2010 11 12.230000
410498 2010 12 10.010000
410498 2011 1 8.640000
410498 2011 2 9.490000
410498 2011 3 17.209999
410498 2011 4 20.600000
410498 2011 5 22.590000
410498 2011 6 29.990000
410498 2011 7 28.530001
410498 2011 8 29.780001
410498 2011 9 24.540001
410498 2011 10 19.170000
410498 2011 11 12.500000
410498 2011 12 5.380000
410498 2012 1 9.360000
410498 2012 2 10.380000
410498 2012 3 15.950000
410498 2012 4 20.830000
410498 2012 5 22.900000
410498 2012 6 28.600000
410498 2012 7 26.520000
410498 2012 8 27.459999
410498 2012 9 23.070000
410498 2012 10 17.480000
410498 2012 11 13.630000
410498 2012 12 10.120000
410498 2013 1 6.310000
410498 2013 2 10.160000
410498 2013 3 13.840000
410498 2013 4 16.580000
410498 2013 5 21.959999
410498 2013 6 26.930000
410498 2013 7 25.650000
410498 2013 8 27.320000
410498 2013 9 23.719999
410498 2013 10 17.230000
410498 2013 11 11.170000
410498 2013 12 7.220000
410498 2014 1 7.850000
410498 2014 2 10.050000
410498 2014 3 12.850000
410498 2014 4 17.520000
410498 2014 5 21.770000
410498 2014 6 28.629999
410498 2014 7 27.340000
410498 2014 8 26.059999
410498 2014 9 22.430000
410498 2014 10 19.730000
410498 2014 11 9.730000
410498 2014 12 9.080000
410498 2015 1 5.500000
410498 2015 2 9.610000
410498 2015 3 12.180000
410498 2015 4 17.709999
410498 2015 5 20.320000
410498 2015 6 25.430000
410498 2015 7 27.420000
410498 2015 8 27.379999
410498 2015 9 25.590000
410498 2015 10 18.730000
410498 2015 11 12.260000
410498 2015 12 9.270000
410498 2016 1 7.040000
410498 2016 2 11.500000
410498 2016 3 15.590000
410498 2016 4 17.959999
410639 2000 1 15.630000
410639 2000 2 18.309999
410639 2000 3 21.660000
410639 2000 4 21.430000
410639 2000 5 26.520000
410639 2000 6 27.100000
410639 2000 7 29.350000
410639 2000 8 28.969999
410639 2000 9 27.350000
410639 2000 10 22.530001
410639 2000 11 15.970000
410639 2000 12 10.010000
410639 2001 1 10.410000
410639 2001 2 15.530000
410639 2001 3 14.660000
410639 2001 4 22.270000
410639 2001 5 25.200001
410639 2001 6 28.330000
410639 2001 7 29.420000
410639 2001 8 29.360001
410639 2001 9 25.469999
410639 2001 10 21.850000
410639 2001 11 20.059999
410639 2001 12 14.040000
410639 2002 1 14.600000
410639 2002 2 12.490000
410639 2002 3 17.389999
410639 2002 4 24.450001
410639 2002 5 25.860001
410639 2002 6 28.450001
410639 2002 7 27.549999
410639 2002 8 29.320000
410639 2002 9 26.040001
410639 2002 10 22.670000
410639 2002 11 15.950000
410639 2002 12 14.080000
410639 2003 1 10.980000
410639 2003 2 13.170000
410639 2003 3 17.049999
410639 2003 4 20.780001
410639 2003 5 27.110001
410639 2003 6 27.990000
410639 2003 7 27.360001
410639 2003 8 28.379999
410639 2003 9 25.770000
410639 2003 10 22.600000
410639 2003 11 19.030001
410639 2003 12 14.270000
410639 2004 1 13.770000
410639 2004 2 13.200000
410639 2004 3 20.209999
410639 2004 4 20.160000
410639 2004 5 23.770000
410639 2004 6 26.639999
410639 2004 7 27.750000
410639 2004 8 28.469999
410639 2004 9 26.490000
410639 2004 10 25.379999
410639 2004 11 18.440001
410639 2004 12 12.380000
410639 2005 1 14.900000
410639 2005 2 15.420000
410639 2005 3 17.879999
410639 2005 4 21.040001
410639 2005 5 24.219999
410639 2005 6 27.440001
410639 2005 7 28.889999
410639 2005 8 29.340000
410639 2005 9 28.990000
410639 2005 10 22.770000
410639 2005 11 19.450001
410639 2005 12 12.870000
410639 2006 1 16.080000
410639 2006 2 14.270000
410639 2006 3 21.150000
410639 2006 4 24.510000
410639 2006 5 27.670000
410639 2006 6 27.940001
410639 2006 7 28.100000
410639 2006 8 29.580000
410639 2006 9 25.980000
410639 2006 10 23.190001
410639 2006 11 18.930000
410639 2006 12 13.800000
410639 2007 1 9.160000
410639 2007 2 13.920000
410639 2007 3 19.270000
410639 2007 4 18.780001
410639 2007 5 24.139999
410639 2007 6 26.650000
410639 2007 7 26.750000
410639 2007 8 28.040001
410639 2007 9 26.070000
410639 2007 10 22.590000
410639 2007 11 17.969999
410639 2007 12 14.620000
